packet_timestamp,session_id,src_ip,dst_ip,src_port,dst_port,tcp_flags,tcp_state,packet_type,direction,packet_size,seq_number,window_size,ttl,service_name
2025-01-20T09:07:00+00:00,SESS_870,13.244.232.55,10.10.133.223,22,55687,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,100,1000870,32768,255,SSH
2025-01-20T09:07:00+00:00,SESS_499,17.174.13.70,10.10.76.122,3306,63771,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,52,1000499,16384,128,MYSQL
2025-01-20T09:07:00+00:00,SESS_163,172.45.56.162,192.168.133.50,143,57313,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,1234,1000163,65535,64,IMAP
2025-01-20T09:07:00+00:00,SESS_789,10.168.24.156,17.174.13.70,61031,22,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,64,1000789,32768,128,SSH
2025-01-20T09:07:00+00:00,SESS_43,10.4.135.152,72.52.34.41,50588,80,ACK,ESTABLISHED,ACK,C2S,42,1000043,65535,64,HTTP
2025-01-20T09:07:00+00:00,SESS_115,13.244.232.55,10.10.169.161,22,63441,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,664,1000115,65535,128,SSH
2025-01-20T09:07:00+00:00,SESS_498,13.210.139.47,10.3.133.59,443,52207,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,602,1000498,65535,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_189,10.5.202.207,34.37.67.239,56491,6379,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,539,1000189,16384,64,REDIS
2025-01-20T09:07:00+00:00,SESS_790,10.168.214.42,104.224.91.69,53739,80,FIN,FIN_WAIT,FIN,C2S,57,1000790,65535,64,HTTP
2025-01-20T09:07:00+00:00,SESS_787,13.107.88.99,10.3.208.245,3306,62747,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,108,1000787,65535,64,MYSQL
2025-01-20T09:07:00+00:00,SESS_411,10.168.35.100,35.79.187.114,63334,389,ACK,TIME_WAIT,ACK,C2S,54,1000411,8192,255,LDAP
2025-01-20T09:07:00+00:00,SESS_872,10.1.5.78,13.155.195.93,64306,443,ACK,ESTABLISHED,ACK,C2S,40,1000872,65535,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_407,20.87.231.105,192.4.167.220,3389,51706,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,64,1000407,8192,128,RDP
2025-01-20T09:07:00+00:00,SESS_784,20.31.238.48,192.3.246.155,3306,63200,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,945,1000784,16384,255,MYSQL
2025-01-20T09:07:00+00:00,SESS_992,142.250.244.13,10.4.103.119,143,58829,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,42,1000992,8192,64,IMAP
2025-01-20T09:07:00+00:00,SESS_874,10.20.146.232,35.79.187.114,63401,389,FIN,FIN_WAIT,FIN,C2S,47,1000874,32768,64,LDAP
2025-01-20T09:07:00+00:00,SESS_507,13.244.232.55,10.10.133.223,22,52140,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,64,1000507,65535,255,SSH
2025-01-20T09:07:00+00:00,SESS_402,10.10.169.161,13.244.232.55,56562,22,ACK,TIME_WAIT,ACK,C2S,57,1000402,65535,128,SSH
2025-01-20T09:07:00+00:00,SESS_785,35.37.128.75,10.1.91.176,445,51913,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,653,1000785,16384,64,SMB
2025-01-20T09:07:00+00:00,SESS_506,10.2.164.223,64.138.3.241,52784,21,FIN,FIN_WAIT,FIN,C2S,46,1000506,65535,64,FTP
2025-01-20T09:07:00+00:00,SESS_873,192.3.20.94,72.183.187.234,50005,143,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,977,1000873,65535,64,IMAP
2025-01-20T09:07:00+00:00,SESS_72,142.250.244.13,10.4.103.119,143,50206,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,171,1000072,8192,64,IMAP
2025-01-20T09:07:00+00:00,SESS_404,10.2.164.223,64.138.3.241,53049,21,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,1323,1000404,16384,128,FTP
2025-01-20T09:07:00+00:00,SESS_191,10.168.28.102,20.241.249.248,57417,6379,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,1500,1000191,32768,255,REDIS
2025-01-20T09:07:00+00:00,SESS_162,10.168.165.28,104.130.39.46,59323,21,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,123,1000162,32768,255,FTP
2025-01-20T09:07:00+00:00,SESS_503,10.168.39.24,17.174.26.17,49244,25,ACK,TIME_WAIT,ACK,C2S,50,1000503,65535,128,SMTP
2025-01-20T09:07:00+00:00,SESS_406,10.3.63.21,35.108.210.118,57732,443,ACK,TIME_WAIT,ACK,C2S,43,1000406,65535,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_190,17.174.13.70,10.168.24.156,22,64508,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,48,1000190,65535,64,SSH
2025-01-20T09:07:00+00:00,SESS_502,192.5.194.236,8.104.42.2,53416,443,ACK,ESTABLISHED,ACK,C2S,59,1000502,65535,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_161,10.3.182.177,104.20.43.79,57602,22,ACK,ESTABLISHED,ACK,C2S,42,1000161,65535,64,SSH
2025-01-20T09:07:00+00:00,SESS_497,10.4.106.192,199.253.101.246,53203,5432,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,952,1000497,32768,128,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_247,35.108.210.118,192.10.114.81,443,56826,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,198,1000247,32768,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_419,192.4.251.18,104.20.43.79,62246,445,ACK,ESTABLISHED,ACK,C2S,52,1000419,65535,128,SMB
2025-01-20T09:07:00+00:00,SESS_491,10.168.35.100,35.79.187.114,55686,389,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,500,1000491,16384,128,LDAP
2025-01-20T09:07:00+00:00,SESS_45,192.168.63.214,64.6.51.6,65270,445,ACK,ESTABLISHED,ACK,C2S,56,1000045,65535,255,SMB
2025-01-20T09:07:00+00:00,SESS_166,10.168.116.9,64.20.21.201,56078,3389,ACK,TIME_WAIT,ACK,C2S,41,1000166,8192,128,RDP
2025-01-20T09:07:00+00:00,SESS_863,35.79.187.114,10.20.146.232,389,59054,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,49,1000863,32768,128,LDAP
2025-01-20T09:07:00+00:00,SESS_490,142.250.244.13,192.2.107.88,143,52966,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,371,1000490,65535,255,IMAP
2025-01-20T09:07:00+00:00,SESS_246,10.168.116.182,64.88.82.97,62026,80,ACK,ESTABLISHED,ACK,C2S,55,1000246,65535,64,HTTP
2025-01-20T09:07:00+00:00,SESS_186,104.224.91.69,10.4.76.68,80,57702,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,54,1000186,32768,64,HTTP
2025-01-20T09:07:00+00:00,SESS_420,10.168.54.2,93.35.92.129,57888,25,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,72,1000420,65535,64,SMTP
2025-01-20T09:07:00+00:00,SESS_862,192.20.154.222,8.157.202.164,65528,21,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,539,1000862,65535,64,FTP
2025-01-20T09:07:00+00:00,SESS_795,204.75.47.229,192.2.108.197,80,52955,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,48,1000795,32768,64,HTTP
2025-01-20T09:07:00+00:00,SESS_861,10.1.203.195,104.130.39.46,61819,21,ACK,TIME_WAIT,ACK,C2S,46,1000861,65535,64,FTP
2025-01-20T09:07:00+00:00,SESS_796,10.20.89.2,172.215.64.201,60318,3306,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,233,1000796,65535,128,MYSQL
2025-01-20T09:07:00+00:00,SESS_648,54.246.136.124,192.10.154.15,3389,58143,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,536,1000648,8192,64,RDP
2025-01-20T09:07:00+00:00,SESS_69,8.212.41.115,192.168.237.10,443,57811,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,271,1000069,65535,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_417,192.168.133.50,172.45.56.162,49305,143,FIN,FIN_WAIT,FIN,C2S,56,1000417,65535,128,IMAP
2025-01-20T09:07:00+00:00,SESS_791,192.10.154.15,54.246.136.124,53090,3389,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,149,1000791,65535,64,RDP
2025-01-20T09:07:00+00:00,SESS_492,10.10.33.184,13.239.184.104,60624,22,ACK,TIME_WAIT,ACK,C2S,53,1000492,32768,128,SSH
2025-01-20T09:07:00+00:00,SESS_994,10.20.145.177,13.210.139.47,61877,443,FIN,FIN_WAIT,FIN,C2S,46,1000994,65535,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_412,13.49.42.195,10.1.241.238,3306,51339,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,51,1000412,65535,64,MYSQL
2025-01-20T09:07:00+00:00,SESS_868,54.189.125.30,10.5.163.136,22,51221,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,562,1000868,65535,128,SSH
2025-01-20T09:07:00+00:00,SESS_413,10.20.132.140,172.178.187.25,61528,6379,ACK,TIME_WAIT,ACK,C2S,42,1000413,8192,64,REDIS
2025-01-20T09:07:00+00:00,SESS_71,93.35.92.129,10.168.54.2,25,58542,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,405,1000071,8192,64,SMTP
2025-01-20T09:07:00+00:00,SESS_495,10.3.208.245,13.107.88.99,65219,3306,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,64,1000495,65535,64,MYSQL
2025-01-20T09:07:00+00:00,SESS_414,204.75.47.229,192.2.108.197,80,51542,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,49,1000414,8192,64,HTTP
2025-01-20T09:07:00+00:00,SESS_867,10.1.5.78,13.155.195.93,64444,389,ACK,ESTABLISHED,ACK,C2S,43,1000867,8192,64,LDAP
2025-01-20T09:07:00+00:00,SESS_164,142.250.244.13,10.4.103.119,143,58681,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,52,1000164,65535,64,IMAP
2025-01-20T09:07:00+00:00,SESS_792,10.3.133.59,13.210.139.47,53848,443,FIN,FIN_WAIT,FIN,C2S,45,1000792,32768,128,HTTPS
2025-01-20T09:07:00+00:00,SESS_494,10.4.207.115,172.45.56.162,60942,143,FIN,FIN_WAIT,FIN,C2S,41,1000494,65535,64,IMAP
2025-01-20T09:07:00+00:00,SESS_188,204.75.47.229,192.2.108.197,5432,49323,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,568,1000188,16384,128,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_416,8.104.42.2,192.5.194.236,443,65206,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,486,1000416,16384,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_866,10.168.54.2,93.35.92.129,56449,25,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,173,1000866,65535,64,SMTP
2025-01-20T09:07:00+00:00,SESS_793,192.4.251.18,104.20.43.79,54672,445,ACK,TIME_WAIT,ACK,C2S,57,1000793,8192,128,SMB
2025-01-20T09:07:00+00:00,SESS_493,10.5.5.221,35.166.227.146,56561,389,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,1500,1000493,16384,128,LDAP
2025-01-20T09:07:00+00:00,SESS_865,10.1.91.176,35.37.128.75,51370,445,ACK,ESTABLISHED,ACK,C2S,42,1000865,32768,128,SMB
2025-01-20T09:07:00+00:00,SESS_875,93.214.162.87,10.5.88.43,25,53894,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,422,1000875,65535,128,SMTP
2025-01-20T09:07:00+00:00,SESS_659,10.168.39.24,17.174.26.17,59448,25,ACK,TIME_WAIT,ACK,C2S,49,1000659,65535,128,SMTP
2025-01-20T09:07:00+00:00,SESS_508,10.4.76.68,104.224.91.69,57869,80,FIN,FIN_WAIT,FIN,C2S,54,1000508,65535,128,HTTP
2025-01-20T09:07:00+00:00,SESS_387,192.2.108.197,204.75.47.229,50390,80,FIN,FIN_WAIT,FIN,C2S,58,1000387,65535,64,HTTP
2025-01-20T09:07:00+00:00,SESS_38,10.4.207.115,172.45.56.162,52450,143,ACK,TIME_WAIT,ACK,C2S,51,1000038,16384,64,IMAP
2025-01-20T09:07:00+00:00,SESS_388,8.212.41.115,192.168.237.10,443,60209,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,55,1000388,32768,255,HTTPS
2025-01-20T09:07:00+00:00,SESS_75,10.1.241.238,13.49.42.195,50528,3306,ACK,TIME_WAIT,ACK,C2S,42,1000075,32768,64,MYSQL
2025-01-20T09:07:00+00:00,SESS_883,20.87.231.105,192.4.167.220,3389,63530,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,48,1000883,65535,64,RDP
2025-01-20T09:07:00+00:00,SESS_778,64.88.82.97,10.3.170.103,80,55831,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,64,1000778,65535,128,HTTP
2025-01-20T09:07:00+00:00,SESS_521,10.10.169.161,13.244.232.55,56392,22,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,494,1000521,32768,64,SSH
2025-01-20T09:07:00+00:00,SESS_389,34.37.67.239,10.5.202.207,6379,57402,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,55,1000389,65535,255,REDIS
2025-01-20T09:07:00+00:00,SESS_157,20.241.249.248,10.168.1.179,6379,50363,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,43,1000157,65535,64,REDIS
2025-01-20T09:07:00+00:00,SESS_390,192.1.193.238,13.155.119.163,60881,5432,FIN,FIN_WAIT,FIN,C2S,43,1000390,32768,64,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_248,10.10.33.184,13.239.184.104,59230,22,FIN,FIN_WAIT,FIN,C2S,53,1000248,65535,128,SSH
2025-01-20T09:07:00+00:00,SESS_882,54.246.136.124,192.10.154.15,3389,51841,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,64,1000882,8192,64,RDP
2025-01-20T09:07:00+00:00,SESS_520,172.178.187.25,10.20.132.140,6379,63424,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,117,1000520,65535,255,REDIS
2025-01-20T09:07:00+00:00,SESS_195,192.5.191.154,172.178.187.25,55704,6379,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,332,1000195,65535,128,REDIS
2025-01-20T09:07:00+00:00,SESS_391,35.108.210.118,10.3.63.21,443,64675,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,64,1000391,8192,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_522,10.1.91.176,35.37.128.75,52940,445,ACK,TIME_WAIT,ACK,C2S,42,1000522,65535,128,SMB
2025-01-20T09:07:00+00:00,SESS_519,13.244.232.55,10.10.133.223,22,64749,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,43,1000519,8192,64,SSH
2025-01-20T09:07:00+00:00,SESS_156,10.168.35.100,35.79.187.114,65034,389,FIN,FIN_WAIT,FIN,C2S,58,1000156,65535,64,LDAP
2025-01-20T09:07:00+00:00,SESS_524,10.168.35.100,35.79.187.114,60020,389,ACK,ESTABLISHED,ACK,C2S,49,1000524,16384,64,LDAP
2025-01-20T09:07:00+00:00,SESS_37,192.1.12.50,93.214.162.87,49615,25,FIN,FIN_WAIT,FIN,C2S,56,1000037,8192,64,SMTP
2025-01-20T09:07:00+00:00,SESS_198,52.151.123.114,10.168.161.86,21,59534,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,57,1000198,65535,64,FTP
2025-01-20T09:07:00+00:00,SESS_155,10.1.54.141,34.37.67.239,53977,6379,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,845,1000155,65535,128,REDIS
2025-01-20T09:07:00+00:00,SESS_774,192.3.31.190,64.146.198.190,49676,5432,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,196,1000774,65535,64,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_525,13.244.232.55,10.10.169.161,22,57954,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,44,1000525,8192,128,SSH
2025-01-20T09:07:00+00:00,SESS_255,10.3.214.203,64.20.21.201,58288,3389,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,433,1000255,65535,64,RDP
2025-01-20T09:07:00+00:00,SESS_885,192.5.191.154,172.178.187.25,51990,6379,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,1259,1000885,65535,255,REDIS
2025-01-20T09:07:00+00:00,SESS_240,10.5.5.221,35.166.227.146,61850,389,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,94,1000240,65535,64,LDAP
2025-01-20T09:07:00+00:00,SESS_775,72.183.187.234,192.3.20.94,143,53412,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,49,1000775,65535,64,IMAP
2025-01-20T09:07:00+00:00,SESS_77,192.5.203.3,13.213.158.61,63868,6379,ACK,ESTABLISHED,ACK,C2S,43,1000077,65535,64,REDIS
2025-01-20T09:07:00+00:00,SESS_384,10.3.182.177,104.20.43.79,60021,22,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,1183,1000384,65535,255,SSH
2025-01-20T09:07:00+00:00,SESS_884,192.10.241.47,64.138.3.241,58128,21,ACK,ESTABLISHED,ACK,C2S,51,1000884,16384,64,FTP
2025-01-20T09:07:00+00:00,SESS_776,204.55.234.159,192.3.124.27,445,56974,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,121,1000776,32768,64,SMB
2025-01-20T09:07:00+00:00,SESS_660,72.243.53.16,192.168.148.162,389,50486,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,619,1000660,32768,128,LDAP
2025-01-20T09:07:00+00:00,SESS_197,13.49.42.195,10.1.241.238,3306,52494,RST,RESET,RST,S2C,47,1000197,65535,128,MYSQL
2025-01-20T09:07:00+00:00,SESS_386,10.20.238.173,93.35.92.129,64537,25,ACK,TIME_WAIT,ACK,C2S,54,1000386,32768,64,SMTP
2025-01-20T09:07:00+00:00,SESS_39,10.4.103.119,142.250.244.13,60308,143,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,922,1000039,65535,64,IMAP
2025-01-20T09:07:00+00:00,SESS_518,10.20.238.173,93.35.92.129,64566,25,FIN,FIN_WAIT,FIN,C2S,58,1000518,8192,128,SMTP
2025-01-20T09:07:00+00:00,SESS_392,142.185.199.6,192.5.253.200,143,58915,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,877,1000392,8192,64,IMAP
2025-01-20T09:07:00+00:00,SESS_782,192.2.154.83,204.55.234.159,49817,445,ACK,ESTABLISHED,ACK,C2S,53,1000782,32768,128,SMB
2025-01-20T09:07:00+00:00,SESS_646,13.213.158.61,192.5.203.3,6379,53388,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,250,1000646,65535,255,REDIS
2025-01-20T09:07:00+00:00,SESS_512,10.5.251.244,35.118.199.150,56318,5432,FIN,FIN_WAIT,FIN,C2S,44,1000512,8192,64,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_397,192.5.191.154,172.178.187.25,57198,6379,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,345,1000397,16384,64,REDIS
2025-01-20T09:07:00+00:00,SESS_193,64.88.82.97,10.168.116.182,80,60071,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,530,1000193,16384,255,HTTP
2025-01-20T09:07:00+00:00,SESS_398,192.168.237.10,8.212.41.115,64224,443,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,205,1000398,16384,128,HTTPS
2025-01-20T09:07:00+00:00,SESS_783,10.3.182.177,104.20.43.79,60761,22,ACK,ESTABLISHED,ACK,C2S,56,1000783,65535,128,SSH
2025-01-20T09:07:00+00:00,SESS_111,10.3.170.103,64.88.82.97,54272,80,ACK,ESTABLISHED,ACK,C2S,57,1000111,16384,64,HTTP
2025-01-20T09:07:00+00:00,SESS_876,10.2.31.188,142.185.199.6,58258,143,ACK,ESTABLISHED,ACK,C2S,46,1000876,16384,64,IMAP
2025-01-20T09:07:00+00:00,SESS_510,10.20.164.103,35.118.199.150,60988,5432,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,177,1000510,65535,128,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_399,10.1.5.78,13.155.195.93,49507,389,ACK,TIME_WAIT,ACK,C2S,56,1000399,65535,128,LDAP
2025-01-20T09:07:00+00:00,SESS_192,10.2.164.223,64.138.3.241,57799,21,ACK,TIME_WAIT,ACK,C2S,59,1000192,32768,64,FTP
2025-01-20T09:07:00+00:00,SESS_509,10.4.207.115,172.45.56.162,61483,143,ACK,TIME_WAIT,ACK,C2S,47,1000509,8192,128,IMAP
2025-01-20T09:07:00+00:00,SESS_400,172.178.187.25,10.20.132.140,6379,61247,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,215,1000400,65535,64,REDIS
2025-01-20T09:07:00+00:00,SESS_41,13.155.119.163,10.1.202.81,5432,59083,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,287,1000041,65535,64,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_999,20.31.238.48,192.3.12.123,3306,53063,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,43,1000999,65535,64,MYSQL
2025-01-20T09:07:00+00:00,SESS_877,10.3.214.203,64.20.21.201,59736,3389,ACK,TIME_WAIT,ACK,C2S,44,1000877,65535,128,RDP
2025-01-20T09:07:00+00:00,SESS_513,10.5.225.212,172.215.64.201,60391,3306,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,281,1000513,65535,255,MYSQL
2025-01-20T09:07:00+00:00,SESS_40,104.130.39.46,10.168.165.28,21,49641,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,53,1000040,65535,255,FTP
2025-01-20T09:07:00+00:00,SESS_881,10.1.91.176,35.37.128.75,55293,445,ACK,TIME_WAIT,ACK,C2S,59,1000881,65535,128,SMB
2025-01-20T09:07:00+00:00,SESS_158,35.118.199.150,10.5.251.244,5432,63553,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,50,1000158,65535,64,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_517,192.3.124.27,204.55.234.159,56720,445,ACK,TIME_WAIT,ACK,C2S,46,1000517,65535,128,SMB
2025-01-20T09:07:00+00:00,SESS_393,10.20.164.103,35.118.199.150,60079,5432,ACK,TIME_WAIT,ACK,C2S,57,1000393,65535,128,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_194,8.104.42.2,10.5.225.28,443,65198,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,41,1000194,65535,255,HTTPS
2025-01-20T09:07:00+00:00,SESS_780,10.20.145.177,13.210.139.47,54672,443,ACK,TIME_WAIT,ACK,C2S,41,1000780,65535,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_516,10.1.107.162,54.189.125.30,56205,22,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,566,1000516,65535,128,SSH
2025-01-20T09:07:00+00:00,SESS_421,192.10.154.15,54.246.136.124,53148,3389,FIN,FIN_WAIT,FIN,C2S,56,1000421,8192,64,RDP
2025-01-20T09:07:00+00:00,SESS_394,10.3.133.59,13.210.139.47,62091,443,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,637,1000394,8192,64,HTTPS
2025-01-20T09:07:00+00:00,SESS_880,13.244.232.55,10.10.133.223,22,60793,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,470,1000880,32768,128,SSH
2025-01-20T09:07:00+00:00,SESS_879,10.1.91.176,35.37.128.75,52575,445,ACK,TIME_WAIT,ACK,C2S,48,1000879,8192,255,SMB
2025-01-20T09:07:00+00:00,SESS_395,192.1.142.169,13.239.184.104,53292,22,FIN,FIN_WAIT,FIN,C2S,59,1000395,8192,64,SSH
2025-01-20T09:07:00+00:00,SESS_160,17.174.13.70,10.10.76.122,3306,56139,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,958,1000160,8192,64,MYSQL
2025-01-20T09:07:00+00:00,SESS_74,192.2.154.83,204.55.234.159,49285,445,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,729,1000074,65535,64,SMB
2025-01-20T09:07:00+00:00,SESS_781,17.174.13.70,10.10.76.122,3306,51343,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,54,1000781,16384,64,MYSQL
2025-01-20T09:07:00+00:00,SESS_396,192.4.251.18,104.20.43.79,49446,445,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,64,1000396,32768,128,SMB
2025-01-20T09:07:00+00:00,SESS_159,192.3.20.94,72.183.187.234,61494,143,ACK,TIME_WAIT,ACK,C2S,51,1000159,16384,64,IMAP
2025-01-20T09:07:00+00:00,SESS_382,10.10.133.223,13.244.232.55,53936,22,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,510,1000382,65535,64,SSH
2025-01-20T09:07:00+00:00,SESS_489,54.189.125.30,10.1.107.162,22,51413,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,128,1000489,32768,128,SSH
2025-01-20T09:07:00+00:00,SESS_167,13.244.232.55,10.10.133.223,22,56535,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,672,1000167,65535,128,SSH
2025-01-20T09:07:00+00:00,SESS_839,192.20.154.222,8.157.202.164,59367,21,FIN,FIN_WAIT,FIN,C2S,48,1000839,65535,255,FTP
2025-01-20T09:07:00+00:00,SESS_817,192.10.154.15,54.246.136.124,64990,3389,ACK,ESTABLISHED,ACK,C2S,58,1000817,8192,128,RDP
2025-01-20T09:07:00+00:00,SESS_113,142.185.199.6,10.2.31.188,143,65516,"FIN,ACK",CLOSE_WAIT,FIN_ACK,S2C,49,1000113,16384,128,IMAP
2025-01-20T09:07:00+00:00,SESS_54,54.189.125.30,10.5.163.136,22,62845,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,64,1000054,16384,128,SSH
2025-01-20T09:07:00+00:00,SESS_467,10.10.133.223,13.244.232.55,61680,22,ACK,ESTABLISHED,ACK,C2S,48,1000467,16384,64,SSH
2025-01-20T09:07:00+00:00,SESS_838,64.88.82.97,10.168.116.182,80,60680,RST,RESET,RST,S2C,59,1000838,8192,64,HTTP
2025-01-20T09:07:00+00:00,SESS_179,192.4.36.157,72.184.60.242,54618,445,"PSH,ACK",ESTABLISHED,PSH_ACK_C2S,C2S,1500,1000179,65535,64,SMB
2025-01-20T09:07:00+00:00,SESS_445,192.3.212.247,199.253.101.246,64574,5432,FIN,FIN_WAIT,FIN,C2S,43,1000445,65535,128,POSTGRESQL
2025-01-20T09:07:00+00:00,SESS_466,35.37.128.75,10.2.18.86,445,49892,"PSH,ACK",ESTABLISHED,PSH_ACK_S2C,S2C,144,1000466,65535,128,SMB
