,timestamp,amount,age,gender,merchant,category,fraud,session_key
3802,2023-01-20 03:01:19.800,11.389571092636501,2,M,M348934600,transportation,0,490.0
3803,2023-01-20 10:59:38.589,10.343732659934028,2,M,M348934600,transportation,0,490.0
3804,2023-01-20 18:48:16.108,7.1511603405939725,2,M,M348934600,transportation,0,490.0
3805,2023-01-21 02:00:16.678,7.920531314488484,2,M,M348934600,transportation,0,490.0
3806,2023-01-21 09:02:09.662,150.18211353087625,2,M,M348934600,transportation,0,490.0
3807,2023-01-08 16:12:04.005,120.92617330445945,2,F,M348934600,transportation,0,688.0
3808,2023-01-09 00:10:10.223,119.48214234875516,2,F,M348934600,transportation,0,688.0
3809,2023-01-09 08:06:37.957,133.83726112512352,2,F,M348934600,transportation,0,688.0
3810,2023-01-09 16:03:23.576,102.44200283647058,2,F,M348934600,transportation,0,688.0
3811,2023-01-09 23:18:51.861,17.794514087634685,2,F,M348934600,transportation,0,688.0
3812,2023-01-10 07:18:40.582,19.990892028079845,2,F,M348934600,transportation,0,688.0
3813,2023-01-10 15:18:14.689,19.10544625435273,2,F,M348934600,transportation,0,688.0
3814,2023-01-10 23:17:37.644,11.115735150598544,2,F,M348934600,transportation,0,688.0
3815,2023-01-11 07:06:47.795,7.025737694289906,2,F,M348934600,transportation,0,688.0
3816,2023-01-11 15:06:39.818,7.71750666714092,2,F,M348934600,transportation,0,688.0
3817,2023-01-11 23:06:18.912,6.279934084020886,2,F,M348934600,transportation,0,688.0
3818,2023-01-12 07:05:18.787,4.149633600505453,2,F,M348934600,transportation,0,688.0
3819,2023-01-12 14:59:18.271,7.396330576623636,2,F,M348934600,transportation,0,688.0
3820,2023-01-12 22:58:53.546,6.958263313978346,2,F,M348934600,transportation,0,688.0
3821,2023-01-13 06:57:17.374,4.770788140676571,2,F,M348934600,transportation,0,688.0
3822,2023-01-13 14:48:48.127,4.0580071734457706,2,F,M348934600,transportation,0,688.0
3823,2023-01-13 22:35:03.319,48.24179118609255,2,F,M348934600,transportation,0,688.0
3824,2023-01-14 05:00:43.269,32.36418471177338,2,F,M348934600,transportation,0,688.0
3825,2023-01-17 22:04:42.173,254.54103708423054,3,M,M480139044,health,1,65.0
3826,2023-01-16 10:58:56.302,475.38198562432626,4,M,M480139044,health,1,105.0
3827,2023-01-11 22:46:34.787,610.7196109938667,3,F,M480139044,health,1,577.0
3828,2023-01-05 10:03:43.557,754.6769566657687,1,F,M480139044,health,1,608.0
3829,2023-01-15 22:53:13.323,182.92747568944546,3,F,M480139044,health,1,657.0
3830,2023-01-06 10:04:28.286,548.3179119397104,2,F,M480139044,health,0,393.0
3831,2023-01-08 01:51:13.684,750.9284867588556,2,F,M480139044,health,1,243.0
3832,2023-01-07 22:53:29.936,1014.6435562702851,2,M,M480139044,health,1,331.0
3833,2023-01-14 22:20:17.715,880.5349070808436,2,M,M480139044,health,1,378.0
3834,2023-01-11 02:29:58.003,521.2095632925885,4,M,M480139044,health,1,425.0
3835,2023-01-12 18:59:38.717,1317.8122707963864,2,F,M480139044,health,1,591.0
3836,2023-01-17 14:16:32.573,188.71935319542948,3,F,M480139044,health,1,748.0
3837,2023-01-15 23:17:31.165,1400.9611927951375,4,M,M480139044,health,1,167.0
3838,2023-01-03 04:12:21.040,1227.8831448999763,2,F,M480139044,health,1,336.0
3839,2023-01-18 02:59:04.162,316.17994808845356,2,F,M480139044,health,1,544.0
3840,2023-01-04 02:28:41.451,234.41274121714815,1,M,M480139044,health,1,783.0
3841,2023-01-12 06:50:07.076,1705.8101490779045,3,F,M480139044,health,1,785.0
3842,2023-01-07 20:48:02.264,80.3242377903208,3,F,M1823072687,transportation,0,104.0
3843,2023-01-08 04:43:29.824,59.83988790542805,3,F,M1823072687,transportation,0,104.0
3844,2023-01-08 12:34:55.549,91.62458706440627,3,F,M1823072687,transportation,0,104.0
3845,2023-01-08 20:18:38.734,65.78249264741928,3,F,M1823072687,transportation,0,104.0
3846,2023-01-09 03:31:34.268,21.163197921954687,3,F,M1823072687,transportation,0,104.0
3847,2023-01-09 11:30:20.902,14.844095027605697,3,F,M1823072687,transportation,0,104.0
3848,2023-01-09 19:28:27.708,22.983888769719517,3,F,M1823072687,transportation,0,104.0
3849,2023-01-10 03:22:14.587,12.153839592112007,3,F,M1823072687,transportation,0,104.0
3850,2023-01-10 11:09:45.358,9.160705902986768,3,F,M1823072687,transportation,0,104.0
3851,2023-01-10 19:08:46.229,6.479968317739727,3,F,M1823072687,transportation,0,104.0
3852,2023-01-11 03:07:05.318,8.274899461528282,3,F,M1823072687,transportation,0,104.0
3853,2023-01-11 10:56:56.973,4.1328138519983835,3,F,M1823072687,transportation,0,104.0
3854,2023-01-11 18:49:35.637,12.927977755202246,3,F,M1823072687,transportation,0,104.0
3855,2023-01-12 02:47:25.787,8.70888722386009,3,F,M1823072687,transportation,0,104.0
3856,2023-01-12 10:41:25.711,8.321403167822078,3,F,M1823072687,transportation,0,104.0
3857,2023-01-12 17:54:55.560,4.669696694404542,3,F,M1823072687,transportation,0,104.0
3858,2023-01-13 01:39:57.069,57.58841457484265,3,F,M1823072687,transportation,0,104.0
3859,2023-01-13 08:28:36.196,40.328625462695825,3,F,M1823072687,transportation,0,104.0
3860,2023-01-02 20:57:24.240,48.38359794622978,6,F,M348934600,transportation,0,450.0
3861,2023-01-03 04:56:09.030,49.39911077495239,6,F,M348934600,transportation,0,450.0
3862,2023-01-03 12:54:15.892,44.05963220403602,6,F,M348934600,transportation,0,450.0
3863,2023-01-03 20:51:05.164,35.7091530194555,6,F,M348934600,transportation,0,450.0
3864,2023-01-04 03:53:59.134,15.477557427896372,6,F,M348934600,transportation,0,450.0
3865,2023-01-04 11:53:48.262,17.129881967397097,6,F,M348934600,transportation,0,450.0
3866,2023-01-04 19:53:28.257,17.916031369436652,6,F,M348934600,transportation,0,450.0
3867,2023-01-05 03:52:50.232,10.971942651920644,6,F,M348934600,transportation,0,450.0
3868,2023-01-05 11:41:03.161,6.044579795135326,6,F,M348934600,transportation,0,450.0
3869,2023-01-05 19:40:56.396,7.586375317677876,6,F,M348934600,transportation,0,450.0
3870,2023-01-06 03:40:41.120,6.297322282651221,6,F,M348934600,transportation,0,450.0
3871,2023-01-06 11:39:57.146,4.136017065491526,6,F,M348934600,transportation,0,450.0
3872,2023-01-06 19:34:11.379,6.00167627295554,6,F,M348934600,transportation,0,450.0
3873,2023-01-07 03:33:57.499,6.8359798346062846,6,F,M348934600,transportation,0,450.0
3874,2023-01-07 11:33:13.837,4.396730250841736,6,F,M348934600,transportation,0,450.0
3875,2023-01-07 19:29:46.021,3.626546741542579,6,F,M348934600,transportation,0,450.0
3876,2023-01-08 03:21:39.615,20.156277367369402,6,F,M348934600,transportation,0,450.0
3877,2023-01-08 11:12:19.827,17.112187407796903,6,F,M348934600,transportation,0,450.0
3878,2023-01-08 18:10:05.719,11.258873606974703,6,F,M348934600,transportation,0,450.0
3879,2023-01-08 22:21:06.112,10.63948019966211,6,F,M348934600,transportation,0,450.0
3880,2023-01-01 07:40:41.406,69.60884317267404,2,M,M348934600,transportation,0,477.0
3881,2023-01-01 15:39:33.018,63.747259396538304,2,M,M348934600,transportation,0,477.0
3882,2023-01-01 23:37:43.284,51.78585988731177,2,M,M348934600,transportation,0,477.0
3883,2023-01-02 07:35:13.676,47.8855718868341,2,M,M348934600,transportation,0,477.0
3884,2023-01-02 15:02:32.608,11.085587814466269,2,M,M348934600,transportation,0,477.0
3885,2023-01-02 23:02:22.549,11.740745765982776,2,M,M348934600,transportation,0,477.0
3886,2023-01-03 07:02:00.587,9.565461870350564,2,M,M348934600,transportation,0,477.0
3887,2023-01-03 15:01:19.178,6.397678226479234,2,M,M348934600,transportation,0,477.0
3888,2023-01-03 22:50:45.754,5.736042422779229,2,M,M348934600,transportation,0,477.0
3889,2023-01-04 06:50:38.176,6.139106026172722,2,M,M348934600,transportation,0,477.0
3890,2023-01-04 14:50:16.741,4.096296686914757,2,M,M348934600,transportation,0,477.0
3891,2023-01-04 22:49:08.076,3.2159767040966485,2,M,M348934600,transportation,0,477.0
3892,2023-01-05 06:42:16.762,7.287896502020049,2,M,M348934600,transportation,0,477.0
3893,2023-01-05 14:41:50.649,6.915517399465134,2,M,M348934600,transportation,0,477.0
3894,2023-01-05 22:39:49.802,3.8850424991793466,2,M,M348934600,transportation,0,477.0
3895,2023-01-06 06:29:41.098,3.826502466573576,2,M,M348934600,transportation,0,477.0
3896,2023-01-06 14:06:51.190,62.407804374206385,2,M,M348934600,transportation,0,477.0
3897,2023-01-06 19:27:47.463,45.54398711074807,2,M,M348934600,transportation,0,477.0
3898,2023-01-11 14:43:02.426,59.17395006175052,2,M,M348934600,transportation,0,678.0
3899,2023-01-11 22:41:41.100,47.02819562532037,2,M,M348934600,transportation,0,678.0
3900,2023-01-12 06:39:28.109,46.444369605055755,2,M,M348934600,transportation,0,678.0
3901,2023-01-12 14:36:36.918,48.258678227760626,2,M,M348934600,transportation,0,678.0
3902,2023-01-12 21:39:59.302,12.588726957754153,2,M,M348934600,transportation,0,678.0
3903,2023-01-13 05:39:50.551,12.868112814702739,2,M,M348934600,transportation,0,678.0
3904,2023-01-13 13:39:34.310,11.654844275081436,2,M,M348934600,transportation,0,678.0
3905,2023-01-13 21:38:59.094,9.214051080649869,2,M,M348934600,transportation,0,678.0
3906,2023-01-14 05:28:10.350,5.424071918629873,2,M,M348934600,transportation,0,678.0
3907,2023-01-14 13:28:03.633,5.463491544000201,2,M,M348934600,transportation,0,678.0
3908,2023-01-14 21:27:47.314,4.80434470182122,2,M,M348934600,transportation,0,678.0
3909,2023-01-15 05:26:48.281,3.9166679236902877,2,M,M348934600,transportation,0,678.0
3910,2023-01-15 13:19:52.154,7.343574509264813,2,M,M348934600,transportation,0,678.0
3911,2023-01-15 21:19:32.399,6.652844448373243,2,M,M348934600,transportation,0,678.0
3912,2023-01-16 05:17:59.318,4.852318232421278,2,M,M348934600,transportation,0,678.0
3913,2023-01-16 13:10:37.227,5.007291725917269,2,M,M348934600,transportation,0,678.0
3914,2023-01-16 20:43:45.122,54.68654930135471,2,M,M348934600,transportation,0,678.0
3915,2023-01-17 03:18:38.046,41.73063242964054,2,M,M348934600,transportation,0,678.0
3916,2023-01-05 06:37:58.208,835.9222141686486,1,M,M480139044,wellnessandbeauty,1,310.0
3917,2023-01-02 06:26:37.396,546.3128874152138,3,F,M480139044,health,1,717.0
3918,2023-01-16 12:02:48.093,127.08394615790604,3,M,M1535107174,wellnessandbeauty,0,284.0
3919,2023-01-16 19:05:48.097,196.87498208085245,3,M,M1823072687,transportation,0,284.0
3920,2023-01-17 00:13:52.766,165.76606681753103,3,M,M1823072687,transportation,0,284.0
3921,2023-01-09 05:44:39.948,81.514755338612,2,F,M348934600,transportation,0,541.0
3922,2023-01-09 13:39:30.979,64.07471500150137,2,F,M348934600,transportation,0,541.0
3923,2023-01-09 21:32:34.558,72.27386957569801,2,F,M348934600,transportation,0,541.0
3924,2023-01-10 05:18:30.990,66.40670873127088,2,F,M348934600,transportation,0,541.0
3925,2023-01-10 12:28:51.716,16.886625454420003,2,F,M348934600,transportation,0,541.0
3926,2023-01-10 20:28:28.080,12.975719301484087,2,F,M348934600,transportation,0,541.0
3927,2023-01-11 04:27:48.224,16.52012801025368,2,F,M348934600,transportation,0,541.0
3928,2023-01-11 12:26:01.611,10.417645342939721,2,F,M348934600,transportation,0,541.0
3929,2023-01-11 20:14:32.816,7.037490385831133,2,F,M348934600,transportation,0,541.0
3930,2023-01-12 04:14:17.183,6.276954885918999,2,F,M348934600,transportation,0,541.0
3931,2023-01-12 12:13:43.190,6.043971205231809,2,F,M348934600,transportation,0,541.0
3932,2023-01-12 20:10:59.197,3.9634387366100214,2,F,M348934600,transportation,0,541.0
3933,2023-01-13 04:05:23.862,9.099882920379205,2,F,M348934600,transportation,0,541.0
3934,2023-01-13 12:04:23.544,6.463025198437474,2,F,M1823072687,transportation,0,541.0
3935,2023-01-13 20:00:57.215,5.742853199022458,2,F,M1823072687,transportation,0,541.0
3936,2023-01-14 03:32:56.671,3.8737995238182217,2,F,M1823072687,transportation,0,541.0
3937,2023-01-14 11:16:28.860,64.29791106900699,2,F,M1823072687,transportation,0,541.0
3938,2023-01-14 17:13:35.693,36.45789922979147,2,F,M1823072687,transportation,0,541.0
3939,2023-01-04 00:53:56.829,807.5930117440198,2,F,M480139044,health,1,59.0
3940,2023-01-12 06:32:25.024,467.431286845231,4,F,M480139044,health,1,408.0
3941,2023-01-07 13:07:34.842,445.109526713517,3,F,M480139044,health,1,456.0
3942,2023-01-18 00:42:21.518,172.82966700841823,5,F,M480139044,health,1,757.0
3943,2023-01-17 00:52:39.206,172.41151438939556,2,M,M480139044,health,1,791.0
3944,2023-01-12 22:00:08.282,1065.8391731436943,5,F,M480139044,health,1,796.0
3945,2023-01-08 11:20:20.935,146.30940864292185,2,F,M480139044,health,1,950.0
3946,2023-01-10 09:05:36.061,2693.6951353950526,2,F,M480139044,health,1,280.0
3947,2023-01-06 18:51:07.667,353.7601515006197,3,M,M480139044,health,1,540.0
3948,2023-01-07 15:28:41.052,39.02803283113781,2,F,M348934600,transportation,0,381.0
3949,2023-01-07 23:26:13.568,25.37524451215363,2,F,M348934600,transportation,0,381.0
3950,2023-01-08 07:20:44.487,24.491593222720102,2,F,M348934600,transportation,0,381.0
3951,2023-01-08 15:06:41.401,30.87645334119314,2,F,M348934600,transportation,0,381.0
3952,2023-01-08 22:49:10.418,10.840539178359132,2,F,M348934600,transportation,0,381.0
3953,2023-01-09 06:48:24.863,7.960829882988137,2,F,M348934600,transportation,0,381.0
3954,2023-01-09 14:46:48.575,8.063627269920847,2,F,M348934600,transportation,0,381.0
3955,2023-01-09 22:39:41.667,6.706629983037336,2,F,M348934600,transportation,0,381.0
3956,2023-01-10 06:32:00.834,8.689330296514413,2,F,M348934600,transportation,0,381.0
3957,2023-01-10 14:30:28.134,6.232095730033734,2,F,M348934600,transportation,0,381.0
3958,2023-01-10 22:25:52.698,5.461831055737746,2,F,M348934600,transportation,0,381.0
3959,2023-01-11 05:50:52.605,5.29563406647987,2,F,M348934600,transportation,0,381.0
3960,2023-01-11 13:26:28.742,73.2919985736276,2,F,M348934600,transportation,0,381.0
3961,2023-01-11 18:08:33.447,39.3242620482289,2,F,M348934600,transportation,0,381.0
3962,2023-01-12 01:41:02.458,226.46612252865728,6,F,M348934600,wellnessandbeauty,0,500.0
3963,2023-01-12 08:40:22.705,131.08906509741885,6,F,M348934600,transportation,0,500.0
3964,2023-01-12 14:53:04.143,114.74089761805008,6,F,M348934600,transportation,0,500.0
3965,2023-01-12 19:48:24.381,195.2231498439507,6,F,M348934600,transportation,0,500.0
3966,2023-01-12 21:59:35.974,94.03564671661668,6,F,M1535107174,wellnessandbeauty,0,500.0
3967,2023-01-13 05:10:58.960,56.661280097579244,6,F,M480139044,health,0,500.0
3968,2023-01-13 11:41:49.930,62.30379512008462,6,F,M1823072687,transportation,0,500.0
3969,2023-01-13 16:45:59.845,53.12402099202147,6,F,M1823072687,transportation,0,500.0
3970,2023-01-13 20:11:46.369,109.1967250571604,6,F,M480139044,health,0,500.0
3971,2023-01-14 01:15:15.416,66.09419929154257,6,F,M480139044,health,0,500.0
3972,2023-01-01 22:37:37.731,33.93134326281678,5,M,M348934600,transportation,0,769.0
3973,2023-01-02 06:37:10.064,27.566583729595475,5,M,M348934600,transportation,0,769.0
3974,2023-01-02 14:36:26.351,29.25177684621316,5,M,M348934600,transportation,0,769.0
3975,2023-01-02 22:34:46.432,30.81711730132753,5,M,M348934600,transportation,0,769.0
3976,2023-01-03 06:17:17.739,7.766398100068783,5,M,M348934600,transportation,0,769.0
3977,2023-01-03 14:17:08.889,7.646820514118369,5,M,M348934600,transportation,0,769.0
3978,2023-01-03 22:16:49.651,7.661032947781762,5,M,M348934600,transportation,0,769.0
3979,2023-01-04 06:15:53.001,5.899643312720263,5,M,M348934600,transportation,0,769.0
3980,2023-01-04 14:07:56.121,5.6762565812584524,5,M,M348934600,transportation,0,769.0
3981,2023-01-04 22:07:45.080,5.227820268908832,5,M,M348934600,transportation,0,769.0
3982,2023-01-05 06:07:10.391,4.591779478027896,5,M,M348934600,transportation,0,769.0
3983,2023-01-05 14:04:46.105,4.237751338538462,5,M,M348934600,transportation,0,769.0
3984,2023-01-05 21:53:50.178,15.50191401043651,5,M,M348934600,transportation,0,769.0
3985,2023-01-06 05:50:31.189,12.66377299926106,5,M,M348934600,transportation,0,769.0
3986,2023-01-06 13:24:53.570,9.43660136992615,5,M,M348934600,transportation,0,769.0
3987,2023-01-06 19:36:34.354,10.231499473187831,5,M,M348934600,transportation,0,769.0
3988,2023-01-15 08:26:40.195,559.5668350718033,2,M,M480139044,health,1,63.0
3989,2023-01-11 01:27:46.684,873.8991686134729,3,F,M480139044,health,1,128.0
3990,2023-01-17 15:01:43.827,419.68958000426943,3,M,M480139044,health,1,715.0
3991,2023-01-10 09:36:41.371,285.4212406020071,2,F,M1535107174,wellnessandbeauty,0,120.0
3992,2023-01-01 23:07:20.525,133.40084254492297,2,F,M348934600,transportation,0,728.0
3993,2023-01-02 07:01:56.158,76.06322066821525,2,F,M348934600,transportation,0,728.0
3994,2023-01-02 14:54:31.756,94.31015559026474,2,F,M348934600,transportation,0,728.0
3995,2023-01-02 22:39:47.863,95.1412851578212,2,F,M348934600,transportation,0,728.0
3996,2023-01-03 06:04:17.759,22.88878582448645,2,F,M1823072687,transportation,0,728.0
3997,2023-01-03 14:02:57.862,16.592873097886766,2,F,M1823072687,transportation,0,728.0
3998,2023-01-03 22:00:36.589,20.830986933613612,2,F,M1823072687,transportation,0,728.0
3999,2023-01-04 05:52:50.731,11.14735231103708,2,F,M1823072687,transportation,0,728.0
4000,2023-01-04 13:42:48.351,12.598596621368886,2,F,M1823072687,transportation,0,728.0
4001,2023-01-04 21:41:17.766,8.461440826173822,2,F,M1823072687,transportation,0,728.0
4002,2023-01-05 05:37:40.424,9.030536727667984,2,F,M1823072687,transportation,0,728.0
4003,2023-01-05 13:16:34.164,4.967351463985446,2,F,M1823072687,transportation,0,728.0
4004,2023-01-05 21:05:36.969,32.120323740928974,2,F,M1823072687,transportation,0,728.0
4005,2023-01-06 04:50:04.154,20.351326004264678,2,F,M1823072687,transportation,0,728.0
4006,2023-01-06 11:42:20.312,18.58653452282688,2,F,M1823072687,transportation,0,728.0
4007,2023-01-15 17:56:16.891,57.90311989666707,1,F,M348934600,transportation,0,912.0
4008,2023-01-16 01:41:40.346,54.48245976924871,1,F,M1823072687,transportation,0,912.0
4009,2023-01-16 08:48:24.291,44.99874722512268,1,F,M1823072687,transportation,0,912.0
4010,2023-01-16 14:54:37.998,29.01949502138948,1,F,M1823072687,transportation,0,912.0
4011,2023-01-11 06:20:45.773,170.41933459457942,2,M,M348934600,transportation,0,988.0
4012,2023-01-11 13:57:30.237,95.73287940614622,2,M,M348934600,transportation,0,988.0
4013,2023-01-11 21:06:06.241,131.581934375634,2,M,M348934600,transportation,0,988.0
4014,2023-01-12 03:48:51.181,126.69616754671588,2,M,M348934600,transportation,0,988.0
4015,2023-01-12 09:54:44.395,28.60635515257114,2,M,M348934600,transportation,0,988.0
4016,2023-01-12 17:52:40.283,17.537690328932648,2,M,M348934600,transportation,0,988.0
4017,2023-01-13 01:47:29.186,24.047406414459147,2,M,M348934600,transportation,0,988.0
4018,2023-01-13 09:36:03.169,17.005199545864134,2,M,M348934600,transportation,0,988.0
4019,2023-01-13 17:03:57.599,17.316410345643146,2,M,M348934600,transportation,0,988.0
4020,2023-01-14 01:01:34.436,11.08756410835276,2,M,M348934600,transportation,0,988.0
4021,2023-01-14 08:52:55.730,13.533731901301799,2,M,M348934600,transportation,0,988.0
4022,2023-01-14 16:24:16.264,10.852873896714003,2,M,M348934600,transportation,0,988.0
4023,2023-01-14 23:05:17.534,89.20409220267327,2,M,M348934600,transportation,0,988.0
4024,2023-01-15 04:05:33.399,56.93219055798594,2,M,M348934600,transportation,0,988.0
4025,2023-01-05 03:38:09.556,359.6042012762763,4,F,M480139044,health,1,273.0
4026,2023-01-17 02:57:48.996,220.7244150256603,3,F,M480139044,health,1,719.0
4027,2023-01-04 21:38:41.283,711.510278086655,5,F,M480139044,health,1,945.0
4028,2023-01-04 19:34:16.395,169.14139732722793,4,F,M1535107174,wellnessandbeauty,0,99.0
4029,2023-01-05 00:09:26.362,258.1111541416693,4,F,M480139044,health,0,99.0
4030,2023-01-02 01:07:31.139,319.2493473600563,2,F,M480139044,health,0,475.0
4031,2023-01-02 06:06:32.536,209.80335361866003,2,F,M480139044,health,0,475.0
4032,2023-01-06 03:30:05.544,63.70847020183428,4,M,M348934600,transportation,0,657.0
4033,2023-01-06 11:29:34.363,46.767301220668145,4,M,M348934600,transportation,0,657.0
4034,2023-01-06 19:28:53.091,54.49708009391436,4,M,M348934600,transportation,0,657.0
4035,2023-01-07 03:27:54.944,42.963358137447784,4,M,M348934600,transportation,0,657.0
4036,2023-01-07 10:53:46.408,14.158502858586294,4,M,M348934600,transportation,0,657.0
4037,2023-01-07 18:53:38.483,13.931898451504633,4,M,M348934600,transportation,0,657.0
4038,2023-01-08 02:53:23.913,16.646007541703547,4,M,M348934600,transportation,0,657.0
4039,2023-01-08 10:52:58.134,10.03423960663342,4,M,M348934600,transportation,0,657.0
4040,2023-01-08 18:44:13.421,6.63546215265177,4,M,M348934600,transportation,0,657.0
4041,2023-01-09 02:44:07.308,6.817652483176247,4,M,M348934600,transportation,0,657.0
4042,2023-01-09 10:43:51.188,6.636547107300327,4,M,M348934600,transportation,0,657.0
4043,2023-01-09 18:43:04.065,4.573056336558762,4,M,M348934600,transportation,0,657.0
4044,2023-01-10 02:37:43.649,7.225620223251032,4,M,M348934600,transportation,0,657.0
4045,2023-01-10 10:37:26.590,6.67401641158315,4,M,M348934600,transportation,0,657.0
4046,2023-01-10 18:36:16.515,5.166905200923044,4,M,M348934600,transportation,0,657.0
4047,2023-01-11 02:30:16.519,4.583156803909941,4,M,M348934600,transportation,0,657.0
4048,2023-01-11 10:18:22.883,36.325827546946954,4,M,M348934600,transportation,0,657.0
4049,2023-01-11 17:32:17.297,25.573504331469007,4,M,M348934600,transportation,0,657.0
4050,2023-01-11 21:32:41.434,21.715492964250135,4,M,M348934600,transportation,0,657.0
4051,2023-01-06 07:06:19.176,218.75057674925546,2,M,M480139044,health,1,188.0
4052,2023-01-03 13:34:39.071,156.90609340222068,6,F,M480139044,health,1,772.0
4053,2023-01-01 14:41:01.137,119.82000596262104,2,M,M348934600,transportation,0,57.0
4054,2023-01-01 22:30:19.575,97.6404823228093,2,M,M348934600,transportation,0,57.0
4055,2023-01-02 06:06:49.377,101.14427901861875,2,M,M348934600,transportation,0,57.0
4056,2023-01-02 13:32:38.055,66.80344559694771,2,M,M348934600,transportation,0,57.0
4057,2023-01-02 20:06:26.917,20.314206152186394,2,M,M348934600,transportation,0,57.0
4058,2023-01-03 04:06:03.745,21.91422265511081,2,M,M348934600,transportation,0,57.0
4059,2023-01-03 12:05:21.503,21.274963598319136,2,M,M348934600,transportation,0,57.0
4060,2023-01-03 20:04:13.925,12.705690735661143,2,M,M348934600,transportation,0,57.0
4061,2023-01-04 03:51:06.180,6.725087198462305,2,M,M348934600,transportation,0,57.0
4062,2023-01-04 11:50:58.426,8.109429710642017,2,M,M348934600,transportation,0,57.0
4063,2023-01-04 19:50:40.428,6.543955849787398,2,M,M348934600,transportation,0,57.0
4064,2023-01-05 03:49:54.866,4.061472771237762,2,M,M348934600,transportation,0,57.0
4065,2023-01-05 11:43:50.431,6.372963927662149,2,M,M348934600,transportation,0,57.0
4066,2023-01-05 19:43:38.544,6.952822602881636,2,M,M348934600,transportation,0,57.0
4067,2023-01-06 03:42:58.863,4.587958820267946,2,M,M348934600,transportation,0,57.0
4068,2023-01-06 11:40:06.465,3.385195097254764,2,M,M348934600,transportation,0,57.0
4069,2023-01-06 19:33:07.296,16.30037569977727,2,M,M348934600,transportation,0,57.0
4070,2023-01-07 03:28:49.407,13.711526335597872,2,M,M348934600,transportation,0,57.0
4071,2023-01-07 11:00:40.258,8.77631083915545,2,M,M348934600,transportation,0,57.0
4072,2023-01-07 16:42:09.973,8.231739162813064,2,M,M348934600,transportation,0,57.0
4073,2023-01-01 06:05:02.962,124.0309050273375,2,M,M348934600,transportation,0,249.0
4074,2023-01-01 13:54:47.445,85.02933782949134,2,M,M348934600,transportation,0,249.0
4075,2023-01-01 21:44:43.269,58.77899823571311,2,M,M348934600,transportation,0,249.0
4076,2023-01-02 05:11:12.112,103.76601112689637,2,M,M348934600,transportation,0,249.0
4077,2023-01-02 12:11:28.458,16.573597739293735,2,M,M348934600,transportation,0,249.0
4078,2023-01-02 20:10:51.804,13.41840677089448,2,M,M348934600,transportation,0,249.0
4079,2023-01-03 04:10:01.557,10.9225553746485,2,M,M348934600,transportation,0,249.0
4080,2023-01-03 12:06:53.336,10.913820250116752,2,M,M348934600,transportation,0,249.0
4081,2023-01-03 19:52:26.240,7.280996591853026,2,M,M348934600,transportation,0,249.0
4082,2023-01-04 03:52:07.531,6.278295436521216,2,M,M348934600,transportation,0,249.0
4083,2023-01-04 11:51:26.356,4.594557091792198,2,M,M348934600,transportation,0,249.0
4084,2023-01-04 19:48:08.644,4.728374855077648,2,M,M348934600,transportation,0,249.0
4085,2023-01-05 03:32:50.325,17.25710854264893,2,M,M348934600,transportation,0,249.0
4086,2023-01-05 11:30:10.290,12.249408867145052,2,M,M348934600,transportation,0,249.0
4087,2023-01-05 19:15:29.834,8.171255597464977,2,M,M348934600,transportation,0,249.0
4088,2023-01-06 01:58:18.259,10.09442802653848,2,M,M348934600,transportation,0,249.0
4089,2023-01-06 08:53:00.463,184.1280234604724,2,M,M348934600,transportation,0,249.0
4090,2023-01-14 07:23:34.645,48.99709906991784,5,M,M348934600,transportation,0,602.0
4091,2023-01-14 15:22:47.577,31.929685757534255,5,M,M348934600,transportation,0,602.0
4092,2023-01-14 23:21:24.950,41.762593139374765,5,M,M348934600,transportation,0,602.0
4093,2023-01-15 07:18:58.041,29.914045441743006,5,M,M348934600,transportation,0,602.0
4094,2023-01-15 14:20:56.652,16.56748232571427,5,M,M348934600,transportation,0,602.0
4095,2023-01-15 22:20:47.239,15.431873635643298,5,M,M348934600,transportation,0,602.0
4096,2023-01-16 06:20:29.240,17.136651423278302,5,M,M348934600,transportation,0,602.0
4097,2023-01-16 14:19:54.107,12.919906117626418,5,M,M348934600,transportation,0,602.0
4098,2023-01-16 22:06:07.738,6.4679010011562355,5,M,M348934600,transportation,0,602.0
4099,2023-01-17 06:06:00.214,6.408713124303026,5,M,M348934600,transportation,0,602.0
4100,2023-01-17 14:05:40.521,6.183110440854989,5,M,M348934600,transportation,0,602.0
4101,2023-01-17 22:04:44.505,4.963689889619287,5,M,M348934600,transportation,0,602.0
4102,2023-01-18 05:56:25.389,7.601100714121245,5,M,M348934600,transportation,0,602.0
4103,2023-01-18 13:56:04.040,6.775889993279193,5,M,M348934600,transportation,0,602.0
4104,2023-01-18 21:54:26.290,5.435611515161238,5,M,M348934600,transportation,0,602.0
4105,2023-01-19 05:47:57.510,5.472395491725358,5,M,M348934600,transportation,0,602.0
4106,2023-01-19 13:17:41.477,53.42176843727149,5,M,M348934600,transportation,0,602.0
4107,2023-01-19 19:58:45.403,42.32824764500326,5,M,M348934600,transportation,0,602.0
4108,2023-01-12 06:08:05.898,1167.7887748612068,2,F,M480139044,health,1,29.0
4109,2023-01-02 21:44:37.559,809.3800914287331,4,F,M480139044,health,1,679.0
4110,2023-01-11 21:31:45.670,1602.748571556235,2,F,M480139044,health,1,962.0
4111,2023-01-07 20:55:59.994,74.14093603663437,2,F,M348934600,transportation,0,1.0
